lat,lon,year,cat,og,d,v,n
33.815,-118.214,2009,Habitability,I,7,1,1
33.802,-118.201,2010,Property Maintenance,I,7,1,1
33.81,-118.215,2009,Animals,I,7,1,1
33.816,-118.214,2009,No type recorded,I,7,1,1
33.818,-118.211,2010,Property Maintenance,E,7,1,1
33.8,-118.197,2010,Property Maintenance,I,7,1,1
33.8,-118.196,2010,Property Maintenance,I,7,1,1
33.813,-118.197,2010,Vehicles,I,7,1,1
33.809,-118.212,2010,Property Maintenance,I,7,1,1
33.821,-118.2,2010,Unpermitted Construction,I,7,1,1
33.805,-118.217,2010,Vehicles,I,7,1,1
33.791,-118.21,2010,Property Maintenance,E,7,1,1
33.795,-118.215,2010,No type recorded,I,7,1,1
33.796,-118.214,2010,Unpermitted Construction,I,7,1,1
33.81,-118.197,2010,Other,I,7,1,1
33.807,-118.2,2010,No type recorded,I,7,1,1
33.801,-118.199,2010,Property Maintenance,I,7,1,1
33.813,-118.202,2010,Property Maintenance,I,7,1,3
33.792,-118.204,2010,Property Maintenance,I,7,1,1
33.812,-118.202,2010,Property Maintenance,I,7,1,1
33.818,-118.214,2010,Animals,I,7,1,1
33.802,-118.211,2010,Property Maintenance,E,7,1,1
33.802,-118.211,2010,Property Maintenance,I,7,1,6
33.801,-118.211,2010,Property Maintenance,I,7,1,6
33.801,-118.211,2010,Property Maintenance,E,7,1,1
33.802,-118.212,2010,Property Maintenance,I,7,1,5
33.801,-118.212,2010,Property Maintenance,I,7,1,8
33.802,-118.212,2010,Property Maintenance,E,7,1,1
33.806,-118.209,2010,Property Maintenance,I,7,1,2
33.807,-118.209,2010,Property Maintenance,I,7,1,6
33.806,-118.208,2010,Property Maintenance,I,7,1,1
33.807,-118.208,2010,Property Maintenance,I,7,1,8
33.805,-118.197,2010,Property Maintenance,I,7,1,1
33.823,-118.211,2010,Health/Pests,I,7,1,1
33.792,-118.209,2010,No type recorded,E,7,1,1
33.794,-118.195,2010,Property Maintenance,E,7,1,1
33.798,-118.197,2010,Vehicles,I,7,1,1
33.822,-118.202,2010,Property Maintenance,I,7,1,1
33.803,-118.201,2010,Unpermitted Construction,I,7,1,1
33.81,-118.195,2010,No type recorded,I,7,1,1
33.811,-118.197,2010,No type recorded,I,7,1,1
33.824,-118.21,2010,No type recorded,I,7,1,1
33.792,-118.202,2009,Other,I,7,1,1
33.803,-118.211,2010,Property Maintenance,I,7,1,6
33.803,-118.211,2010,Property Maintenance,E,7,1,1
33.804,-118.211,2010,Property Maintenance,I,7,1,5
33.808,-118.199,2010,No type recorded,I,7,1,1
33.803,-118.212,2010,Property Maintenance,I,7,1,6
33.804,-118.212,2010,Property Maintenance,I,7,1,4
33.807,-118.198,2009,Other,I,7,1,1
33.818,-118.209,2010,Property Maintenance,I,7,1,2
33.805,-118.214,2010,Property Maintenance,E,7,1,3
33.805,-118.214,2010,Property Maintenance,I,7,1,5
33.791,-118.202,2010,Property Maintenance,I,7,1,1
33.791,-118.203,2010,Property Maintenance,I,7,1,1
33.801,-118.211,2010,No type recorded,E,7,1,1
33.807,-118.201,2010,Vehicles,I,7,1,1
33.796,-118.209,2010,Vehicles,I,7,1,1
33.815,-118.212,2010,Property Maintenance,I,7,1,1
33.816,-118.212,2010,Property Maintenance,I,7,1,6
33.815,-118.211,2010,Property Maintenance,I,7,1,1
33.816,-118.211,2010,Property Maintenance,I,7,1,5
33.816,-118.211,2010,Property Maintenance,E,7,1,2
33.8,-118.202,2010,No type recorded,I,7,1,4
33.799,-118.211,2010,Illegal Use,I,7,1,1
33.824,-118.223,2010,Property Maintenance,I,7,1,1
33.818,-118.203,2010,Vehicles,I,7,1,1
33.806,-118.214,2010,Property Maintenance,I,7,1,5
33.806,-118.214,2010,Property Maintenance,E,7,1,1
33.805,-118.213,2010,Property Maintenance,I,7,1,6
33.798,-118.21,2010,Property Maintenance,I,7,1,3
33.798,-118.21,2010,Property Maintenance,E,7,1,1
33.798,-118.209,2010,Property Maintenance,I,7,1,3
33.806,-118.213,2010,Property Maintenance,I,7,1,6
33.798,-118.195,2010,No type recorded,I,7,1,1
33.822,-118.217,2010,No type recorded,E,7,1,1
33.822,-118.217,2010,No type recorded,I,7,1,1
33.799,-118.21,2010,Property Maintenance,I,7,1,1
33.808,-118.204,2010,No type recorded,I,7,1,1
33.824,-118.218,2010,Vehicles,I,7,1,1
33.821,-118.213,2009,No type recorded,E,7,1,1
33.813,-118.204,2010,No type recorded,I,7,1,1
33.807,-118.204,2010,No type recorded,I,7,1,1
33.802,-118.195,2010,No type recorded,I,7,1,1
33.798,-118.198,2010,No type recorded,I,7,1,1
33.815,-118.198,2010,No type recorded,I,7,1,1
33.814,-118.202,2010,Property Maintenance,I,7,1,1
33.806,-118.22,2010,Illegal Use,I,7,1,1
33.816,-118.198,2011,Illegal Use,I,7,1,1
33.809,-118.21,2011,No type recorded,I,7,1,1
33.824,-118.219,2011,No type recorded,I,7,1,1
33.824,-118.22,2011,No type recorded,I,7,1,1
33.82,-118.21,2011,Vehicles,I,7,1,1
33.818,-118.213,2011,No type recorded,I,7,1,3
33.801,-118.199,2011,No type recorded,I,7,1,2
33.804,-118.213,2011,No type recorded,E,7,1,1
33.798,-118.196,2011,Property Maintenance,I,7,1,2
33.793,-118.209,2011,Unpermitted Construction,I,7,1,1
33.799,-118.198,2011,Unpermitted Construction,I,7,1,1
33.807,-118.199,2011,No type recorded,I,7,1,2
33.801,-118.208,2011,Property Maintenance,I,7,1,1
33.794,-118.21,2011,No type recorded,I,7,1,1
33.815,-118.196,2011,Property Maintenance,I,7,1,2
33.795,-118.209,2011,Property Maintenance,I,7,1,3
33.815,-118.204,2011,No type recorded,I,7,1,1
33.797,-118.197,2011,No type recorded,E,7,1,1
33.813,-118.194,2011,No type recorded,I,7,1,1
33.793,-118.211,2011,Property Maintenance,I,7,1,1
33.798,-118.195,2011,No type recorded,I,7,1,1
33.802,-118.209,2011,Property Maintenance,I,7,1,1
33.795,-118.196,2011,No type recorded,E,7,1,1
33.812,-118.195,2011,No type recorded,I,7,1,1
33.821,-118.201,2009,Property Maintenance,I,7,1,1
33.807,-118.215,2011,No type recorded,I,7,1,2
33.781,-118.215,2011,No type recorded,P,7,1,1
33.797,-118.196,2011,No type recorded,E,7,1,1
33.823,-118.202,2011,Property Maintenance,I,7,1,2
33.821,-118.201,2011,Vehicles,E,7,1,1
33.793,-118.211,2011,Property Maintenance,E,7,0,1
33.8,-118.196,2011,Vehicles,I,7,1,1
33.809,-118.214,2011,No type recorded,I,7,1,1
33.812,-118.212,2011,Other,I,7,1,1
33.825,-118.21,2011,No type recorded,I,7,1,1
33.8,-118.219,2011,No type recorded,I,7,1,1
33.816,-118.213,2011,Property Maintenance,I,7,1,1
33.808,-118.198,2011,No type recorded,I,7,1,2
33.811,-118.194,2011,No type recorded,I,7,1,1
33.801,-118.203,2011,No type recorded,I,7,1,1
33.81,-118.21,2011,No type recorded,I,7,1,1
33.807,-118.203,2011,No type recorded,I,7,1,1
33.821,-118.214,2011,Property Maintenance,I,7,1,3
33.821,-118.213,2011,No type recorded,I,7,1,1
33.799,-118.209,2011,No type recorded,I,7,1,1
33.811,-118.204,2011,Property Maintenance,I,7,1,1
33.797,-118.2,2011,Vehicles,I,7,1,1
33.815,-118.2,2011,Animals,I,7,1,1
33.787,-118.219,2011,Property Maintenance,I,7,1,1
33.822,-118.223,2009,Other,I,7,1,1
33.793,-118.204,2011,No type recorded,E,7,1,1
33.791,-118.211,2011,Property Maintenance,E,7,1,2
33.812,-118.197,2011,Vehicles,I,7,1,1
33.802,-118.2,2011,No type recorded,I,7,1,2
33.802,-118.2,2011,Property Maintenance,I,7,1,1
33.819,-118.212,2011,No type recorded,I,7,1,1
33.823,-118.215,2011,Vehicles,E,7,1,1
33.8,-118.21,2011,No type recorded,I,7,1,1
33.82,-118.213,2011,No type recorded,I,7,1,1
33.809,-118.198,2011,Unpermitted Construction,I,7,1,1
33.814,-118.201,2011,No type recorded,I,7,1,1
33.802,-118.217,2009,Property Maintenance,I,7,1,1
33.821,-118.2,2011,Property Maintenance,I,7,1,2
33.808,-118.195,2011,No type recorded,I,7,1,1
33.802,-118.198,2011,No type recorded,I,7,1,1
33.803,-118.198,2011,No type recorded,I,7,1,2
33.805,-118.195,2009,Unpermitted Construction,I,7,1,1
33.819,-118.2,2011,No type recorded,I,7,1,1
33.792,-118.209,2011,No type recorded,I,7,1,1
33.809,-118.211,2011,No type recorded,I,7,1,1
33.789,-118.214,2009,Property Maintenance,I,7,1,1
33.808,-118.198,2011,Property Maintenance,I,7,1,1
33.793,-118.203,2011,Property Maintenance,I,7,1,1
33.808,-118.218,2011,Vehicles,I,7,1,1
33.802,-118.195,2009,No type recorded,E,7,1,2
33.821,-118.21,2011,No type recorded,I,7,1,2
33.816,-118.201,2011,Animals,I,7,1,1
33.812,-118.213,2009,No type recorded,I,7,1,1
33.805,-118.204,2011,Property Maintenance,I,7,1,1
33.8,-118.208,2011,Property Maintenance,I,7,1,1
33.823,-118.218,2011,Property Maintenance,I,7,1,1
33.796,-118.196,2011,No type recorded,I,7,1,2
33.801,-118.211,2011,Property Maintenance,I,7,1,1
33.795,-118.213,2011,Property Maintenance,I,7,1,1
33.801,-118.219,2011,Property Maintenance,I,7,1,1
33.804,-118.22,2011,Property Maintenance,I,7,1,1
33.805,-118.219,2011,Property Maintenance,I,7,1,2
33.787,-118.209,2011,Unpermitted Construction,I,7,1,1
33.802,-118.21,2011,No type recorded,I,7,1,2
33.811,-118.197,2011,No type recorded,I,7,1,1
33.806,-118.195,2011,No type recorded,I,7,1,1
33.82,-118.198,2011,Property Maintenance,I,7,1,2
33.8,-118.209,2011,Unpermitted Construction,I,7,0,1
33.799,-118.21,2011,Signage,I,7,1,1
33.796,-118.209,2011,Vehicles,I,7,1,1
33.82,-118.197,2011,Property Maintenance,I,7,1,1
33.816,-118.199,2011,Property Maintenance,I,7,1,1
33.793,-118.195,2011,No type recorded,E,7,1,1
33.808,-118.197,2011,Property Maintenance,I,7,1,1
33.813,-118.195,2011,Property Maintenance,I,7,1,1
33.823,-118.221,2011,Property Maintenance,I,7,1,1
33.814,-118.194,2011,No type recorded,I,7,1,1
33.801,-118.214,2011,Property Maintenance,I,7,1,1
33.808,-118.204,2011,No type recorded,I,7,1,1
33.804,-118.219,2011,No type recorded,I,7,1,1
33.804,-118.212,2011,Vehicles,I,7,1,1
33.796,-118.214,2011,No type recorded,I,7,1,1
33.822,-118.212,2011,No type recorded,I,7,1,1
33.822,-118.201,2011,Other,I,7,1,1
33.796,-118.214,2011,Property Maintenance,I,7,1,1
33.815,-118.198,2011,Property Maintenance,I,7,1,3
33.803,-118.196,2011,Property Maintenance,I,7,1,1
33.823,-118.222,2011,Property Maintenance,I,7,1,1
33.81,-118.198,2011,Property Maintenance,I,7,1,1
33.803,-118.203,2011,No type recorded,I,7,1,1
33.82,-118.201,2011,Property Maintenance,I,7,1,2
33.807,-118.204,2011,No type recorded,I,7,1,1
33.81,-118.19,2011,Property Maintenance,I,7,1,1
33.817,-118.2,2011,No type recorded,I,7,1,1
33.815,-118.199,2011,Property Maintenance,E,7,1,1
33.821,-118.212,2011,Illegal Use,I,7,1,1
33.811,-118.191,2011,No type recorded,E,7,1,1
33.813,-118.197,2011,No type recorded,I,7,1,1
33.818,-118.203,2011,Property Maintenance,I,7,1,1
33.804,-118.21,2011,Graffiti,I,7,1,2
33.801,-118.211,2011,Property Maintenance,E,7,1,1
33.816,-118.202,2011,Illegal Use,I,7,1,1
33.807,-118.2,2011,No type recorded,I,7,1,1
33.814,-118.196,2011,No type recorded,I,7,1,1
33.808,-118.21,2011,Graffiti,I,7,1,1
33.787,-118.217,2011,Property Maintenance,I,7,1,2
33.787,-118.218,2011,Property Maintenance,I,7,1,5
33.787,-118.218,2011,Property Maintenance,E,7,1,1
33.786,-118.218,2011,Property Maintenance,E,7,1,4
33.785,-118.218,2011,Property Maintenance,I,7,1,1
33.785,-118.217,2011,Property Maintenance,I,7,1,3
33.787,-118.217,2011,Property Maintenance,E,7,1,5
33.786,-118.217,2011,Property Maintenance,I,7,1,4
33.785,-118.217,2011,Property Maintenance,E,7,1,3
33.786,-118.218,2011,Property Maintenance,I,7,1,1
33.797,-118.197,2011,Vehicles,I,7,1,1
33.822,-118.216,2011,Property Maintenance,I,7,1,1
33.823,-118.208,2011,Property Maintenance,I,7,1,1
33.798,-118.22,2011,No type recorded,I,7,1,1
33.817,-118.21,2011,No type recorded,I,7,1,1
33.803,-118.194,2011,No type recorded,I,7,1,1
33.797,-118.204,2011,Property Maintenance,I,7,1,1
33.809,-118.197,2011,No type recorded,I,7,1,1
33.816,-118.199,2011,No type recorded,I,7,1,2
33.803,-118.211,2011,Property Maintenance,E,7,1,1
33.796,-118.202,2011,Unpermitted Construction,I,7,1,1
33.797,-118.21,2011,Property Maintenance,I,7,1,2
33.822,-118.199,2011,Other,I,7,1,1
33.821,-118.2,2011,Unpermitted Construction,I,7,1,1
33.819,-118.198,2011,Unpermitted Construction,I,7,1,1
33.819,-118.198,2011,Property Maintenance,I,7,1,1
33.805,-118.217,2011,Property Maintenance,I,7,1,1
33.805,-118.196,2011,Property Maintenance,I,7,1,1
33.816,-118.198,2011,Property Maintenance,I,7,1,1
33.823,-118.218,2011,No type recorded,I,7,1,1
33.808,-118.212,2011,No type recorded,I,7,1,1
33.79,-118.215,2011,Property Maintenance,I,7,1,1
33.804,-118.213,2011,Property Maintenance,E,7,1,1
33.804,-118.214,2011,Property Maintenance,E,7,1,1
33.805,-118.213,2011,Property Maintenance,I,7,1,7
33.806,-118.213,2011,Property Maintenance,I,7,1,6
33.805,-118.214,2011,Property Maintenance,I,7,1,3
33.817,-118.209,2011,Property Maintenance,I,7,1,1
33.816,-118.209,2011,Property Maintenance,I,7,1,5
33.816,-118.208,2011,Property Maintenance,I,7,1,4
33.816,-118.208,2011,Property Maintenance,E,7,1,1
33.791,-118.21,2011,No type recorded,E,7,1,1
33.82,-118.201,2011,No type recorded,I,7,1,1
33.822,-118.201,2011,No type recorded,I,7,1,1
33.81,-118.199,2011,No type recorded,I,7,1,1
33.806,-118.213,2011,No type recorded,I,7,1,1
33.818,-118.209,2011,Property Maintenance,E,7,0,2
33.818,-118.209,2011,Property Maintenance,I,7,0,5
33.818,-118.21,2011,Property Maintenance,I,7,0,3
33.817,-118.21,2011,Property Maintenance,E,7,0,1
33.794,-118.188,2011,No type recorded,E,7,1,1
33.818,-118.21,2011,Property Maintenance,I,7,1,1
33.794,-118.196,2009,No type recorded,I,7,1,1
33.818,-118.21,2011,Property Maintenance,E,7,0,2
33.801,-118.21,2011,No type recorded,I,7,1,1
33.822,-118.201,2011,Property Maintenance,I,7,1,1
33.814,-118.21,2011,Unpermitted Construction,I,7,1,1
33.796,-118.202,2011,Property Maintenance,I,7,1,1
33.823,-118.224,2011,Property Maintenance,I,7,1,1
33.803,-118.209,2011,Property Maintenance,I,7,1,1
33.819,-118.198,2011,No type recorded,I,7,1,1
33.816,-118.202,2011,Unpermitted Construction,I,7,1,1
33.81,-118.19,2011,No type recorded,E,7,1,1
33.793,-118.196,2011,Other,E,7,1,1
33.8,-118.196,2011,No type recorded,I,7,1,1
33.791,-118.209,2011,Property Maintenance,I,7,1,1
33.802,-118.213,2011,Property Maintenance,I,7,0,7
33.801,-118.213,2011,Property Maintenance,I,7,0,4
33.801,-118.212,2011,Property Maintenance,I,7,1,3
33.801,-118.213,2011,Property Maintenance,I,7,1,1
33.802,-118.212,2011,Property Maintenance,I,7,1,3
33.801,-118.212,2011,Property Maintenance,I,7,0,1
33.801,-118.212,2011,Property Maintenance,E,7,0,1
33.81,-118.217,2011,Illegal Use,I,7,1,1
33.816,-118.201,2011,No type recorded,I,7,1,1
33.792,-118.203,2011,Property Maintenance,I,7,1,1
33.797,-118.214,2011,Unpermitted Construction,I,7,1,2
33.798,-118.214,2011,Unpermitted Construction,I,7,1,1
33.799,-118.21,2011,Property Maintenance,I,7,1,1
33.794,-118.201,2011,Property Maintenance,I,7,1,1
33.791,-118.204,2011,Property Maintenance,I,7,1,1
33.823,-118.2,2011,No type recorded,I,7,1,1
33.814,-118.209,2011,No type recorded,I,7,1,1
33.807,-118.211,2011,No type recorded,I,7,1,1
33.811,-118.19,2011,No type recorded,E,7,1,1
33.801,-118.211,2011,Graffiti,E,7,1,1
33.806,-118.201,2011,No type recorded,I,7,1,1
33.807,-118.2,2011,Other,I,7,1,1
33.814,-118.2,2011,Property Maintenance,I,7,1,1
33.81,-118.198,2011,Animals,I,7,1,1
33.815,-118.2,2011,Property Maintenance,I,7,1,1
33.793,-118.208,2011,No type recorded,I,7,1,1
33.791,-118.21,2011,Illegal Use,E,7,1,1
33.814,-118.202,2011,Other,I,7,1,1
33.81,-118.213,2011,Property Maintenance,I,7,1,1
33.792,-118.212,2011,No type recorded,I,7,1,1
33.814,-118.208,2011,No type recorded,I,7,1,1
33.798,-118.197,2011,Property Maintenance,I,7,1,2
33.815,-118.2,2011,No type recorded,I,7,1,1
33.791,-118.199,2011,Other,E,7,1,1
33.799,-118.202,2011,Property Maintenance,I,7,1,1
33.808,-118.213,2009,Animals,I,7,1,1
33.798,-118.196,2011,No type recorded,I,7,1,1
33.804,-118.216,2011,Property Maintenance,E,7,1,1
33.813,-118.195,2011,No type recorded,I,7,1,1
33.803,-118.2,2011,Vehicles,E,7,1,1
33.811,-118.217,2011,No type recorded,I,7,1,1
33.811,-118.217,2011,Vehicles,I,7,1,1
33.793,-118.196,2011,No type recorded,I,7,1,1
33.818,-118.201,2011,No type recorded,I,7,1,1
33.807,-118.195,2011,Property Maintenance,I,7,1,1
33.786,-118.167,2009,No type recorded,E,7,1,1
33.822,-118.21,2011,Property Maintenance,I,7,1,1
33.792,-118.201,2011,Other,E,7,1,1
33.794,-118.198,2009,No type recorded,I,7,1,1
33.812,-118.198,2011,Property Maintenance,I,7,1,1
33.805,-118.21,2011,Property Maintenance,I,7,1,2
33.823,-118.218,2011,Vehicles,I,7,1,1
33.805,-118.216,2009,Other,I,7,1,1
33.792,-118.198,2011,Vehicles,I,7,1,1
33.805,-118.209,2011,Property Maintenance,I,7,1,1
33.796,-118.208,2011,Property Maintenance,I,7,1,9
33.797,-118.208,2011,Property Maintenance,I,7,1,3
33.796,-118.209,2011,Property Maintenance,I,7,1,7
33.797,-118.209,2011,Property Maintenance,I,7,1,4
33.798,-118.198,2011,No type recorded,I,7,1,1
33.807,-118.214,2009,No type recorded,I,7,1,1
33.82,-118.197,2011,No type recorded,I,7,1,1
33.817,-118.216,2011,Vehicles,I,7,1,1
33.806,-118.214,2011,Property Maintenance,I,7,1,1
33.824,-118.208,2011,No type recorded,I,7,1,1
33.818,-118.209,2011,Property Maintenance,I,7,1,1
33.818,-118.209,2011,No type recorded,I,7,1,1
33.794,-118.214,2011,Property Maintenance,I,7,1,1
33.82,-118.208,2011,No type recorded,I,7,1,1
33.791,-118.214,2012,Other,I,7,1,1
33.806,-118.203,2012,No type recorded,I,7,1,1
33.803,-118.219,2012,Property Maintenance,I,7,1,1
33.796,-118.215,2012,Property Maintenance,I,7,1,1
33.818,-118.209,2012,No type recorded,I,7,1,1
33.817,-118.196,2012,Vehicles,E,7,1,1
33.797,-118.212,2012,Property Maintenance,I,7,1,1
33.798,-118.209,2009,Unpermitted Construction,I,7,1,1
33.793,-118.209,2012,Unpermitted Construction,I,7,1,1
33.787,-118.208,2012,No type recorded,E,7,1,1
33.794,-118.202,2012,No type recorded,I,7,1,1
33.804,-118.215,2012,Signage,E,7,1,2
33.81,-118.217,2012,Illegal Use,I,7,1,1
33.812,-118.199,2012,Property Maintenance,I,7,1,1
33.82,-118.197,2012,Animals,I,7,1,1
33.817,-118.214,2012,Other,I,7,1,1
33.794,-118.215,2012,No type recorded,I,7,1,1
33.811,-118.203,2012,Property Maintenance,I,7,1,1
33.793,-118.195,2012,Property Maintenance,I,7,1,2
33.819,-118.216,2012,Property Maintenance,I,7,1,1
33.824,-118.21,2012,Property Maintenance,I,7,1,1
33.809,-118.211,2012,No type recorded,I,7,1,1
33.811,-118.204,2009,Vehicles,I,7,1,1
33.803,-118.216,2009,Habitability,I,7,1,1
33.811,-118.22,2012,Property Maintenance,E,7,1,1
33.797,-118.197,2012,Signage,E,7,1,1
33.806,-118.202,2012,No type recorded,I,7,1,1
33.824,-118.209,2012,No type recorded,I,7,1,2
33.825,-118.209,2012,Property Maintenance,E,7,1,1
33.797,-118.216,2012,Vehicles,I,7,1,1
33.822,-118.201,2012,No type recorded,I,7,1,1
33.793,-118.203,2012,Other,E,7,1,1
33.796,-118.198,2012,Property Maintenance,I,7,1,1
33.82,-118.213,2012,No type recorded,I,7,0,1
33.809,-118.194,2012,Vehicles,E,7,0,1
33.8,-118.213,2012,Property Maintenance,I,7,1,1
33.815,-118.203,2012,Property Maintenance,I,7,1,1
33.8,-118.202,2012,No type recorded,I,7,1,1
33.799,-118.198,2012,No type recorded,I,7,1,1
33.792,-118.209,2012,No type recorded,I,7,0,1
33.791,-118.202,2012,Unpermitted Construction,I,7,1,1
33.815,-118.199,2012,Graffiti,I,7,1,1
33.802,-118.203,2012,Unpermitted Construction,I,7,1,1
33.803,-118.197,2012,No type recorded,I,7,1,1
33.805,-118.209,2012,Property Maintenance,I,7,1,2
33.795,-118.202,2012,Property Maintenance,I,7,0,1
33.803,-118.198,2012,No type recorded,I,7,1,1
33.797,-118.197,2012,No type recorded,I,7,1,1
33.824,-118.21,2012,Other,I,7,1,1
33.803,-118.212,2012,No type recorded,I,7,1,1
33.811,-118.202,2012,No type recorded,I,7,1,1
33.811,-118.217,2012,Vehicles,I,7,1,4
33.821,-118.212,2012,Property Maintenance,I,7,0,1
33.797,-118.201,2012,No type recorded,I,7,0,1
33.812,-118.209,2012,Property Maintenance,I,7,1,1
33.793,-118.194,2012,No type recorded,I,7,0,1
33.81,-118.195,2012,No type recorded,I,7,1,1
33.802,-118.2,2012,Other,I,7,1,1
33.82,-118.213,2012,Unpermitted Construction,I,7,0,1
33.82,-118.198,2012,No type recorded,I,7,0,2
33.803,-118.212,2012,No type recorded,I,7,0,1
33.814,-118.2,2012,Vehicles,I,7,1,1
33.821,-118.201,2012,Property Maintenance,I,7,1,1
33.812,-118.197,2012,No type recorded,I,7,1,1
33.808,-118.196,2012,Property Maintenance,I,7,0,1
33.799,-118.2,2012,No type recorded,I,7,0,1
33.794,-118.194,2012,Illegal Use,E,7,0,1
33.815,-118.2,2012,Property Maintenance,I,7,1,1
33.802,-118.212,2012,Other,E,7,0,1
33.812,-118.212,2012,Property Maintenance,I,7,1,1
33.807,-118.199,2012,Property Maintenance,I,7,1,1
33.802,-118.2,2012,Property Maintenance,I,7,0,3
33.802,-118.195,2012,Property Maintenance,I,7,0,2
33.807,-118.218,2012,Other,I,7,0,1
33.815,-118.203,2012,Property Maintenance,I,7,0,1
33.805,-118.199,2012,Animals,I,7,0,1
33.815,-118.199,2012,Property Maintenance,E,7,0,1
33.806,-118.196,2012,Other,I,7,0,1
33.823,-118.217,2012,No type recorded,I,7,1,1
33.799,-118.195,2012,No type recorded,I,7,1,1
33.806,-118.22,2012,Animals,I,7,1,1
33.813,-118.199,2012,Property Maintenance,I,7,1,1
33.815,-118.199,2012,Property Maintenance,I,7,1,1
33.799,-118.196,2012,No type recorded,I,7,0,1
33.811,-118.213,2012,No type recorded,I,7,0,1
33.811,-118.2,2012,Other,I,7,0,1
33.82,-118.21,2012,No type recorded,I,7,0,2
33.808,-118.215,2012,Property Maintenance,I,7,0,1
33.807,-118.214,2012,Property Maintenance,I,7,1,1
33.807,-118.215,2012,Property Maintenance,I,7,1,1
33.817,-118.2,2012,Other,E,7,1,1
33.818,-118.2,2012,Other,I,7,1,1
33.79,-118.191,2012,Property Maintenance,I,7,0,1
33.814,-118.195,2012,Other,I,7,1,1
33.812,-118.198,2012,Other,I,7,1,1
33.818,-118.2,2012,Property Maintenance,I,7,1,1
33.812,-118.2,2012,Other,I,7,0,1
33.819,-118.198,2012,No type recorded,I,7,1,1
33.793,-118.198,2012,Property Maintenance,I,7,0,1
33.807,-118.202,2012,Property Maintenance,I,7,0,1
33.802,-118.195,2012,Property Maintenance,E,7,0,1
33.802,-118.216,2012,Property Maintenance,I,7,0,1
33.796,-118.201,2012,Property Maintenance,I,7,0,1
33.82,-118.201,2012,Property Maintenance,I,7,0,3
33.81,-118.195,2012,Property Maintenance,I,7,0,2
33.812,-118.212,2012,No type recorded,E,7,1,1
33.818,-118.203,2012,Illegal Use,I,7,0,1
